id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSG00000198947	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	139.69	0.00	0.00	0.00	0.00	0.00	0.00	21.21	0.00
ENSG00000202198	0.00	0.00	0.00	69.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203262	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203279	36.31	0.00	0.00	45.10	0.00	17.60	0.00	0.00	0.00	0.00	0.00	59.17	0.00	0.00	0.00	0.00	0.00	21.58	0.00	0.00
ENSG00000203288	0.00	0.00	0.00	0.00	0.00	0.00	17.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203307	104.27	0.00	34.01	0.00	0.00	18.26	0.00	13.92	88.62	34.81	19.93	0.00	0.00	0.00	0.00	0.00	57.93	0.00	57.18	0.00
ENSG00000203326	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203335	0.00	0.00	5.89	0.00	3.52	3.20	5.72	0.00	9.20	0.00	0.00	3.50	3.17	0.00	0.00	3.08	0.00	0.00	0.00	2.44
ENSG00000203362	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.51	0.00
ENSG00000203363	0.00	0.00	0.00	10.45	0.00	0.00	0.00	0.00	0.00	8.62	0.00	0.00	0.00	0.00	0.00	0.00	9.50	0.00	0.00	0.00
ENSG00000203387	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203402	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.82	0.00	0.00	0.00	25.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203435	0.00	0.00	0.00	0.00	0.00	5.93	10.69	0.00	0.00	0.00	6.52	17.65	5.88	9.04	0.00	0.00	0.00	0.00	6.98	8.98
ENSG00000203469	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203506	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.77	0.00	0.00	0.00	0.00	0.00	11.29	0.00
ENSG00000203512	699.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	393.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203527	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203542	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	121.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	63.78
ENSG00000203546	0.00	0.00	0.00	245.52	0.00	0.00	24.23	0.00	0.00	0.00	0.00	0.00	0.00	20.02	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203589	0.00	0.00	0.00	0.00	0.00	7.75	28.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.04	0.00
ENSG00000203601	0.00	39.46	129.68	53.62	17.09	7.86	28.25	0.00	37.49	59.71	42.81	48.11	15.45	11.25	8.24	51.67	96.60	17.05	32.36	0.00
ENSG00000203605	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203620	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.81	0.00	16.96	0.00	5.81	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203635	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203650	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.31	0.00	0.00	0.00	5.36	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203652	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.30	55.40	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203666	0.00	0.00	2.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	1.35	0.00	0.00
ENSG00000203667	0.00	0.00	0.00	3.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203705	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203849	0.00	0.00	0.00	2.94	0.00	22.86	17.27	0.00	0.00	9.07	20.81	2.31	9.39	0.00	0.00	0.00	0.00	10.63	9.84	0.84
ENSG00000203879	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203995	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204138	0.00	0.00	8.24	1.33	0.00	0.00	2.18	0.99	4.81	8.05	2.78	0.00	0.00	1.87	2.58	1.18	6.85	0.00	1.28	0.00
ENSG00000204164	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204172	5.43	0.00	0.00	0.00	0.00	1.51	8.07	0.00	1.45	0.00	0.00	0.00	0.00	2.30	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204176	2.09	0.00	0.00	0.00	0.00	0.00	2.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.00	1.21	0.00
ENSG00000204177	0.00	3.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204241	0.00	0.00	0.00	5.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.42	0.00	0.00	0.00	0.00	0.00	3.74
ENSG00000204277	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204371	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.05	0.00	0.00	2.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204410	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.09	0.00
ENSG00000204514	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.03	0.00	0.00	0.00
ENSG00000204525	1374.06	1539.41	1046.36	1791.99	347.58	251.40	4451.67	375.64	217.17	47.62	369.20	759.55	1010.07	674.26	2307.97	2527.88	12281.00	2133.09	2510.84	1848.14
ENSG00000204531	13.81	8.05	0.00	5.44	0.00	4.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.02	0.00	4.95	3.63
ENSG00000204576	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.86	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204577	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.87	0.00	0.00	0.00
ENSG00000204592	0.00	0.00	0.00	20.56	11.21	0.00	21.61	26.53	8.69	0.00	10.08	3.09	10.12	13.82	0.00	2.91	65.67	57.16	18.77	32.26
ENSG00000204622	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.10	0.00	0.00	0.00
ENSG00000204632	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.14	0.00	0.00	0.00	1033.82	29.31	16.91	0.00	5.68	382.81	0.00	30.61	0.00
ENSG00000204642	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	140.88	8.40	19.50	0.00
ENSG00000204655	8.16	0.00	0.00	5.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.46	0.00	0.00	0.00	0.00	0.00
ENSG00000204694	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.72
ENSG00000204758	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.74	0.00	0.00	0.00	0.00
ENSG00000204842	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.90	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204844	0.00	0.00	8.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204852	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	3.90	0.00	3.59	0.00	0.00	6.24	0.00	0.13	0.00	0.00	0.00	0.00
ENSG00000204909	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000204923	0.00	0.00	0.00	3.47	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000205002	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	55.26	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000205054	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000205076	0.00	0.00	0.00	0.00	15414.59	227.84	0.00	0.00	38.28	0.00	0.00	324.98	1636.04	0.00	172.25	0.00	6292.97	30.85	7093.28	14.52
ENSG00000205086	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.76	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000205325	0.00	4.38	9.56	0.00	2.86	2.59	0.00	0.00	248.66	117.05	0.00	79.66	321.87	15.82	0.00	0.00	136.02	0.00	21.48	360.16
ENSG00000205336	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.48	0.00	0.00	0.00	62.85	0.00	0.00	31.17	0.00	0.00	15.84
ENSG00000205420	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.32	7.65	0.00	0.00
ENSG00000205542	42577.30	33917.83	57983.02	1362.87	147010.73	39920.03	88339.70	37707.25	46969.55	66079.93	347504.44	48811.31	137182.80	18960.68	195615.60	100597.14	91928.25	425731.24	113424.79	123289.43
ENSG00000205595	25.92	0.00	38.24	60.43	45.01	2195.90	12.30	16.43	0.00	102.01	8.11	82.03	0.00	179.97	29.52	24.56	0.00	256.17	653.82	408.07
ENSG00000205639	0.00	0.00	0.00	0.00	0.00	3.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000205662	0.00	0.00	0.00	0.00	0.00	0.00	47.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	76.74
ENSG00000205663	152.87	164.63	73.31	48.53	183.84	0.00	237.44	49.64	2872.60	97.42	197.43	1478.34	47.50	87.90	16.93	262.43	1544.12	40.97	45.22	1528.43
ENSG00000205664	284.54	406.81	138.25	87.10	506.67	0.00	18.28	95.32	559.20	300.00	256.44	1207.99	373.83	297.33	346.07	489.58	190.09	349.81	402.51	409.70
ENSG00000205682	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.45	0.00	4.40	0.00	0.00	0.00	0.00	0.00	3.38	0.00	3.76	0.00
ENSG00000205726	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.87	0.00	0.00	11.68	0.00	14.02	0.00	8.84	0.00	0.00	0.00	0.00
ENSG00000205758	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.90	16.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000205822	0.00	11.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000205929	0.00	0.00	0.00	0.00	0.00	0.00	3.51	0.00	0.00	0.00	0.00	0.00	2.34	0.00	0.00	0.00	0.00	0.00	6.11	0.00
ENSG00000205971	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.70	0.00	0.00	0.00	0.00
ENSG00000206120	0.00	0.00	0.00	0.00	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000206150	0.00	8.70	0.00	11.74	11.32	0.00	9.27	0.00	14.84	4.94	0.00	10.57	5.11	15.70	27.15	4.95	5.41	17.24	0.00	23.46
ENSG00000206192	0.00	0.00	0.00	0.00	0.00	5.31	0.00	2.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.91	2.70	0.00
ENSG00000206249	0.00	20.13	0.00	0.00	0.00	0.00	0.00	0.00	34.52	45.56	0.00	0.00	23.61	18.15	0.00	34.35	0.00	0.00	0.00	0.00
ENSG00000206341	0.00	0.00	0.00	9.27	0.00	6.21	0.00	0.00	0.00	0.00	6.84	6.38	0.00	0.00	0.00	7.76	13.05	9.06	10.92	6.26
ENSG00000206432	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.16	291.42	16.18	0.77	864.79	146.50	19.34	17.80	150.17	106.21	0.00	436.97	375.81
ENSG00000206503	38.77	0.00	0.00	153.33	10.96	8.51	90.01	140.94	12.31	0.00	324.74	6.56	722.95	110.82	14.70	19.27	4580.38	7.17	1959.02	693.90
ENSG00000206527	0.00	3.18	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000206567	0.00	0.00	0.00	0.00	0.00	2.36	0.00	0.00	0.00	0.00	0.00	15.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000211451	0.00	0.00	0.00	62.46	19.69	84.62	0.00	15.45	21.57	65.02	23.52	11.55	56.33	10.13	25.74	9.42	24.11	0.00	17.32	0.00
ENSG00000211455	53.43	65.85	113.90	31.30	190.73	44.05	83.20	278.61	337.85	421.36	1094.78	383.44	199.92	937.80	121.77	209.14	763.24	0.00	28.54	171.67
ENSG00000212663	0.00	0.00	0.00	0.00	0.00	0.00	39.44	0.00	0.00	38.21	0.00	21.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000212961	0.00	0.00	0.00	0.00	15.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.24	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000212993	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	1.77	1.56	1.55	0.00
ENSG00000212994	0.00	74.85	0.00	0.00	0.00	128.55	0.00	34.40	0.00	0.00	0.00	0.00	0.00	0.00	88.94	38.39	0.00	40.28	0.00	14.82
ENSG00000213023	0.00	0.00	0.00	17.35	3.53	0.00	5.73	44.64	64.22	43.86	152.11	16.00	0.00	0.00	770.53	0.00	556.07	154.30	8.55	0.00
ENSG00000213024	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	1.64
ENSG00000213064	0.00	1.13	0.00	0.76	0.71	0.55	0.00	1.62	0.64	0.00	0.74	43.67	0.84	3.41	2.02	0.00	0.70	0.74	0.73	0.44
ENSG00000213073	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213081	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.85	13.26	20.39	0.00	128.60	0.00	0.00	0.00	29.98
ENSG00000213084	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213121	0.00	20.00	0.00	34.93	0.00	0.00	64.17	28.72	5.42	20.11	0.00	0.00	18.97	55.28	20.24	10.23	10.40	0.00	19.81	32.83
ENSG00000213189	0.00	0.00	0.00	0.00	0.00	0.00	24.43	39.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.85
ENSG00000213214	76.45	49.39	47.98	59.02	32.20	91.04	17.45	0.00	12.48	3.12	32.27	19.99	54.87	19.83	71.83	21.90	30.71	68.77	67.33	89.19
ENSG00000213225	0.00	0.00	0.00	15.20	0.00	0.00	48.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.92	0.00	13.78	0.00	0.00	0.00
ENSG00000213235	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.74	6.27	0.00	0.00	0.00
ENSG00000213265	0.00	0.00	0.00	22.24	0.00	7.86	70.42	0.00	0.00	3.77	0.00	35.96	0.00	0.00	0.00	0.00	0.00	0.00	12.30	0.00
ENSG00000213279	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213300	0.00	421.40	146.19	58.04	358.35	0.00	9080.52	10547.92	93.69	446.39	1084.71	20.59	304.67	547.53	129.23	470.36	155.12	0.00	28.35	4072.57
ENSG00000213356	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34.18	0.00
ENSG00000213366	97.13	127.71	103.44	35.05	367.91	1945.74	99.51	455.68	322.20	541.24	33.26	648.80	55.78	171.46	0.00	1142.98	717.43	183.01	192.73	68.55
ENSG00000213406	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.78	19.20	9.53	76.50	71.88	9.87	30.34	0.00	19.14	83.86	11.17	10.35	14.87
ENSG00000213411	0.00	0.00	0.00	0.00	10.15	0.00	0.00	0.00	4.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213462	0.00	0.00	0.00	3.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213463	2402.48	2656.50	2675.02	2875.92	2945.58	1581.67	5223.11	978.55	376.38	482.28	801.54	2925.35	630.76	1064.59	1602.21	475.06	1857.83	1910.22	1600.46	538.29
ENSG00000213480	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.92	0.00	0.00	0.00	0.00	0.00	108.12	0.00	9.74	0.00	0.00	0.00	0.00
ENSG00000213625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213676	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.44	0.00	0.00	0.00	0.00	0.00	0.00	7.80	0.00	0.00	0.00
ENSG00000213699	0.00	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213763	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213853	7.84	9.69	0.00	19.69	9.60	5.81	18.10	0.00	0.00	0.00	0.00	4.46	4.33	0.00	3.05	5.59	1.52	0.00	9.02	0.00
ENSG00000213886	15.00	0.00	0.00	56.20	0.00	0.00	44.43	378.12	0.00	0.00	8.96	16.80	2669.05	1230.68	8.63	666.67	1716.01	0.00	194.75	3803.07
ENSG00000213888	0.00	7.67	0.00	0.00	0.00	4.54	11.84	0.00	4.59	0.00	5.00	0.00	0.00	0.00	0.00	0.00	4.77	5.06	4.71	0.00
ENSG00000213918	0.00	0.00	0.00	0.00	0.00	0.00	3.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000213965	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.76	0.00	0.00	0.00	0.00	0.00
ENSG00000213971	0.00	0.00	0.00	0.00	0.00	13.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.25	0.00	0.00	0.00	0.00	13.61	0.00
ENSG00000213988	8.65	0.00	0.00	154.47	47.55	0.00	0.00	45.76	220.00	32.74	59.38	255.50	0.00	0.00	715.70	0.00	160.04	0.00	0.00	231.43
ENSG00000214113	24.48	0.00	22.54	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00	12.93	0.00	0.00	0.00	0.00	0.00
ENSG00000214145	4.89	8.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.94	3.62	0.00	0.00	38.24	5.56	9.10	5.02	0.00	0.00	29.49
ENSG00000214176	0.00	0.00	0.00	0.00	5.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000214199	0.00	0.00	0.00	0.00	0.00	0.00	11.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.08	0.00	7.06	6.55	4.79
ENSG00000214210	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000214279	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14
ENSG00000214367	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000214369	0.00	0.00	22.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.95	0.00	0.00	0.00	0.00	0.00
ENSG00000214402	0.00	0.00	0.00	5.49	15.90	13.28	3.69	8.29	0.00	0.00	4.57	0.00	8.81	0.00	0.00	61.77	50.53	2.30	0.00	0.00
ENSG00000214413	0.00	9.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000214432	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34.10
ENSG00000214435	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000214491	0.00	0.00	0.00	0.00	2.50	0.00	4.06	18.49	23.72	318.87	2.51	112.83	0.00	3.47	0.00	0.00	128.03	2.53	111.31	0.00
ENSG00000214645	31.07	93.56	0.00	42.15	13.63	52.25	73.02	39.11	54.83	69.97	114.53	25.79	24.84	53.90	80.14	224.31	111.83	0.00	142.13	0.00
ENSG00000214653	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.41	0.00	0.00	269.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000214700	0.00	0.00	0.00	0.00	31.42	38.20	0.00	7.47	18.41	0.00	31.46	0.00	18.93	407.48	0.00	0.00	0.00	10.71	79.37	0.00
ENSG00000214796	0.00	0.00	0.00	0.00	7.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000214842	0.00	0.00	0.00	0.00	0.00	0.00	0.00	32.99	17.77	9.89	0.00	6.32	4.09	0.00	34.62	5.95	10.80	0.00	0.00	11.01
ENSG00000214976	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.11	0.00	0.00	0.00	0.00	0.00
ENSG00000214985	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	707.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000215012	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.21	0.00	0.00	0.00	0.00
ENSG00000215014	16.31	28.45	15.14	0.00	42.67	10.24	0.00	0.00	20.58	4.61	0.52	16.06	24.21	52.31	24.61	14.62	20.89	28.88	11.44	0.00
ENSG00000215018	0.00	0.00	0.00	3.88	0.00	29.13	0.00	0.00	0.00	3.50	0.00	0.00	27.55	0.00	3.59	13.07	0.00	0.00	14.28	0.00
ENSG00000215029	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000215039	0.00	0.00	0.00	0.00	9.97	0.00	0.00	0.00	35.15	27.54	9.67	41.16	30.27	0.00	0.00	0.00	0.00	0.00	48.97	0.00
ENSG00000215046	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000215182	0.00	0.00	21.06	2.15	11749.46	0.00	24.81	0.00	0.00	1.83	16.81	54.56	13.24	0.00	2.00	113.64	99.84	28.15	5.91	7.28
ENSG00000215193	0.00	0.00	1.47	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.59	0.42	0.38	0.00	0.00	0.00	0.00
ENSG00000215198	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.31	4.57	0.00	0.00	0.00	0.00	0.00	0.00	7.02
